Scenario,Approach,parameter,Iteration,Country,Club,tag,EV,EV_previous_round,Max_Iteration,Bool
Scenario_D,Idealist,qxw,5,mexico,inside,non-producer,23.0569305419922,25.4018173217773,5,yes
Scenario_D,Diplomatic,qo,49,korea,inside,non-producer,60.3947906494141,-143.814590454102,49,yes
Scenario_D,Realistic_wo_china,qo,5,eu27,inside,non-producer,935.40673828125,617.315124511719,5,yes
Scenario_D,Realistic_wo_china,qo,5,mena,outside,non-producer,-232.5927734375,-411.695587158203,5,yes
Scenario_D,Realistic_wi_china,qxw,5,madagascar,outside,non-producer,-17.1598281860352,-15.9955806732178,5,yes
Scenario_D,Diplomatic,qxw,49,mexico,inside,non-producer,170.093414306641,160.286499023438,49,yes
Scenario_D,Realistic_wo_china,qxw,5,canada,inside,non-producer,157.083084106445,179.688812255859,5,yes
Scenario_D,Realistic_wi_china,qxw,5,mena,outside,non-producer,-228.411865234375,-277.098480224609,5,yes
Scenario_D,Idealist,qxw,5,venezuela,inside,non-producer,10.6631832122803,10.2334098815918,5,yes
Scenario_D,Diplomatic,qo,49,us,outside,non-producer,522.217834472656,1441.51904296875,49,yes
Scenario_D,Diplomatic,qo,49,peru,outside,producer,-161.155212402344,-216.406890869141,49,yes
Scenario_D,Idealist,qo,6,uruguay,outside,non-producer,-65.0011291503906,13.1145076751709,6,yes
Scenario_D,Realistic_wi_china,qo,5,ghana,outside,producer,-9.6697359085083,-4.51931953430176,5,yes
Scenario_D,Realistic_wo_china,qoes,4,nigeria,outside,non-producer,-24.0445098876953,4.53685092926025,4,yes
Scenario_D,Idealist,qxw,5,oceania,inside,non-producer,50.3839721679688,53.2580795288086,5,yes
Scenario_D,Realistic_wi_china,qoes,5,india,outside,non-producer,-392.72412109375,-296.297058105469,5,yes
Scenario_D,Diplomatic,qo,49,colombia,outside,producer,-109.061782836914,-128.560913085938,49,yes
Scenario_D,Realistic_wo_china,qxw,5,paraguay,outside,producer,-54.3589744567871,-53.8268203735352,5,yes
Scenario_D,Realistic_wi_china,qxw,5,nigeria,outside,non-producer,-7.98274612426758,7.42343139648438,5,yes
Scenario_D,Diplomatic,qxw,49,us,inside,non-producer,869.451721191406,1122.2392578125,49,yes
Scenario_D,Diplomatic,qoes,4,indonesia,outside,producer,-57.4635696411133,-36.0542945861816,4,yes
Scenario_D,Realistic_wi_china,qo,5,uruguay,inside,non-producer,40.5300445556641,63.8610801696777,5,yes
Scenario_D,Realistic_wi_china,qo,5,china,inside,non-producer,-447.936828613281,-679.537475585938,5,yes
Scenario_D,Diplomatic,qoes,4,uk,inside,non-producer,303.719543457031,225.825790405273,4,yes
Scenario_D,Realistic_wo_china,qoes,4,myanmar,outside,non-producer,-2.94467306137085,-3.9652853012085,4,yes
Scenario_D,Idealist,qo,6,peru,inside,producer,-251.126083374023,-131.956604003906,6,yes
Scenario_D,Realistic_wi_china,qxw,5,eu27,inside,non-producer,1168.32055664062,1328.6826171875,5,yes
Scenario_D,Diplomatic,qoes,4,mexico,inside,non-producer,189.273010253906,199.789138793945,4,yes
Scenario_D,Idealist,qxw,5,china,inside,non-producer,-38.1121826171875,-54.8259811401367,5,yes
Scenario_D,Realistic_wi_china,qo,5,bolivia,outside,producer,-21.2061138153076,-10.6566734313965,5,yes
Scenario_D,Idealist,qo,6,mena,inside,non-producer,339.050567626953,378.184478759766,6,yes
Scenario_D,Realistic_wo_china,qoes,4,russia,outside,non-producer,42.0543441772461,39.3148651123047,4,yes
Scenario_D,Diplomatic,qoes,4,seasia,outside,non-producer,-151.263031005859,-53.3800163269043,4,yes
Scenario_D,Realistic_wi_china,qoes,5,seasia,outside,non-producer,-436.846466064453,-221.964630126953,5,yes
Scenario_D,Realistic_wo_china,qo,5,india,outside,non-producer,-121.436859130859,-94.5193939208984,5,yes
Scenario_D,Realistic_wi_china,qxw,5,indonesia,outside,producer,46.502368927002,43.5605735778809,5,yes
Scenario_D,Idealist,qxw,5,malasya,inside,producer,41.6434555053711,43.5740699768066,5,yes
Scenario_D,Diplomatic,qoes,4,japan,inside,non-producer,121.90763092041,167.318710327148,4,yes
Scenario_D,Realistic_wo_china,qoes,4,ssa,outside,non-producer,-331.367767333984,-251.725631713867,4,yes
Scenario_D,Idealist,qxw,5,russia,inside,non-producer,7.87494850158691,6.58078479766846,5,yes
Scenario_D,Realistic_wo_china,qo,5,argentina,outside,producer,51.1496734619141,107.83154296875,5,yes
Scenario_D,Realistic_wi_china,qxw,5,argentina,outside,producer,51.3007621765137,55.868766784668,5,yes
Scenario_D,Realistic_wi_china,qxw,5,uruguay,inside,non-producer,41.2955856323242,42.134147644043,5,yes
Scenario_D,Realistic_wi_china,qoes,5,mexico,inside,non-producer,150.493148803711,249.082672119141,5,yes
Scenario_D,Realistic_wi_china,qoes,5,bolivia,outside,producer,-61.1495094299316,-47.4760246276855,5,yes
Scenario_D,Diplomatic,qxw,49,eu27,inside,non-producer,1028.39208984375,1195.11376953125,49,yes
Scenario_D,Realistic_wo_china,qxw,5,mena,outside,non-producer,-245.800521850586,-294.625579833984,5,yes
Scenario_D,Realistic_wi_china,qoes,5,southasia,outside,non-producer,20.5114803314209,32.3333168029785,5,yes
Scenario_D,Realistic_wi_china,qoes,5,uruguay,inside,non-producer,-70.1884689331055,-33.5248603820801,5,yes
Scenario_D,Realistic_wi_china,qoes,5,mozambique,outside,non-producer,-12.0421123504639,-11.7311515808105,5,yes
Scenario_D,Diplomatic,qo,49,madagascar,outside,non-producer,-13.93630027771,-16.2199878692627,49,yes
Scenario_D,Realistic_wo_china,qxw,5,myanmar,outside,non-producer,-1.79356622695923,0.864332258701324,5,yes
Scenario_D,Diplomatic,qo,49,newzealand,inside,non-producer,-11.5908603668213,19.2809925079346,49,yes
Scenario_D,Diplomatic,qoes,4,korea,outside,non-producer,199.899871826172,186.10758972168,4,yes
Scenario_D,Realistic_wo_china,qoes,4,seasia,outside,non-producer,-321.982513427734,-277.970581054688,4,yes
Scenario_D,Realistic_wo_china,qoes,4,eu27,inside,non-producer,884.309875488281,1007.73895263672,4,yes
Scenario_D,Diplomatic,qo,49,uruguay,inside,non-producer,213.102447509766,-220.210601806641,49,yes
Scenario_D,Realistic_wo_china,qxw,5,ssa,outside,non-producer,-256.329803466797,-193.427795410156,5,yes
Scenario_D,Realistic_wo_china,qxw,5,southasia,outside,non-producer,-22.4111957550049,-19.3498001098633,5,yes
Scenario_D,Realistic_wi_china,qoes,5,paraguay,inside,producer,235.998718261719,253.648788452148,5,yes
Scenario_D,Diplomatic,qoes,4,eastasia,outside,non-producer,79.2389984130859,76.2930297851562,4,yes
Scenario_D,Realistic_wo_china,qoes,4,china,outside,non-producer,23.740701675415,-84.9569931030273,4,yes
Scenario_D,Idealist,qxw,5,ssa,inside,non-producer,130.569671630859,138.235916137695,5,yes
Scenario_D,Realistic_wo_china,qoes,4,us,inside,non-producer,344.973358154297,396.329925537109,4,yes
Scenario_D,Realistic_wi_china,qoes,5,angdrc,outside,producer,42.6936569213867,37.7467308044434,5,yes
Scenario_D,Realistic_wo_china,qo,5,korea,inside,non-producer,-253.407104492188,-292.300476074219,5,yes
Scenario_D,Realistic_wi_china,qoes,5,japan,inside,non-producer,-3.19520807266235,56.3576774597168,5,yes
Scenario_D,Realistic_wo_china,qo,5,paraguay,outside,producer,-51.9118804931641,-40.2183074951172,5,yes
Scenario_D,Realistic_wi_china,qoes,5,canada,inside,non-producer,-151.282028198242,88.2454223632812,5,yes
Scenario_D,Diplomatic,qo,49,eu27,inside,non-producer,2203.97241210938,1776.03503417969,49,yes
Scenario_D,Realistic_wo_china,qxw,5,venezuela,outside,non-producer,-5.26984691619873,-6.27104663848877,5,yes
Scenario_D,Idealist,qo,6,angdrc,inside,producer,37.5125961303711,105.332641601562,6,yes
Scenario_D,Diplomatic,qo,49,russia,outside,non-producer,543.869750976562,318.88623046875,49,yes
Scenario_D,Idealist,qxw,5,uruguay,inside,non-producer,27.6677932739258,28.1704559326172,5,yes
Scenario_D,Realistic_wo_china,qxw,5,indonesia,outside,producer,49.5857467651367,47.8248825073242,5,yes
Scenario_D,Realistic_wo_china,qxw,5,eastasia,outside,non-producer,-22.5406532287598,-25.0017833709717,5,yes
Scenario_D,Diplomatic,qoes,4,mena,outside,non-producer,1551.59350585938,1498.04321289062,4,yes
Scenario_D,Realistic_wi_china,qoes,5,china,inside,non-producer,1485.28552246094,1584.36328125,5,yes
Scenario_D,Realistic_wi_china,qoes,5,oceania,inside,non-producer,-36.5064735412598,20.2877254486084,5,yes
Scenario_D,Realistic_wo_china,qoes,4,malasya,outside,producer,23.1576042175293,40.5231781005859,4,yes
Scenario_D,Realistic_wi_china,qo,5,latinamer,outside,non-producer,-836.4296875,-780.069763183594,5,yes
Scenario_D,Diplomatic,qoes,4,nigeria,outside,non-producer,74.1445007324219,95.8152847290039,4,yes
Scenario_D,Diplomatic,qoes,4,madagascar,outside,non-producer,-19.9438972473145,-18.1094455718994,4,yes
Scenario_D,Diplomatic,qo,49,canada,inside,non-producer,-81.3057861328125,218.28239440918,49,yes
Scenario_D,Realistic_wo_china,qo,5,oceania,inside,non-producer,122.903259277344,132.696014404297,5,yes
Scenario_D,Realistic_wi_china,qoes,5,korea,inside,non-producer,12.7841005325317,49.0913314819336,5,yes
Scenario_D,Realistic_wi_china,qo,5,newzealand,inside,non-producer,51.0658836364746,63.9335746765137,5,yes
Scenario_D,Diplomatic,qoes,4,india,outside,non-producer,-403.246490478516,-382.449737548828,4,yes
Scenario_D,Idealist,qo,6,newzealand,inside,non-producer,13.0041551589966,60.4787826538086,6,yes
Scenario_D,Idealist,qxw,5,ivorycoast,outside,producer,-1055.39990234375,-1114.80151367188,5,yes
Scenario_D,Idealist,qxw,5,eu27,inside,non-producer,683.0126953125,692.371704101562,5,yes
Scenario_D,Realistic_wi_china,qxw,5,colombia,inside,producer,-209.960815429688,-210.009841918945,5,yes
Scenario_D,Realistic_wo_china,qxw,5,india,outside,non-producer,-108.122993469238,-46.4912414550781,5,yes
Scenario_D,Realistic_wi_china,qo,5,argentina,outside,producer,51.6708335876465,108.275329589844,5,yes
Scenario_D,Realistic_wo_china,qxw,5,russia,outside,non-producer,-14.9023094177246,-18.3320217132568,5,yes
Scenario_D,Realistic_wo_china,qxw,5,mexico,inside,non-producer,166.200836181641,170.839691162109,5,yes
Scenario_D,Idealist,qxw,5,restofworld,inside,non-producer,37.3995399475098,38.2431793212891,5,yes
Scenario_D,Realistic_wo_china,qoes,4,brasil,outside,producer,43.1697540283203,161.405303955078,4,yes
Scenario_D,Realistic_wo_china,qxw,5,mozambique,outside,non-producer,-6.38329696655273,-6.89165878295898,5,yes
Scenario_D,Realistic_wo_china,qo,5,southasia,outside,non-producer,-23.9874935150146,-27.2411956787109,5,yes
Scenario_D,Diplomatic,qo,49,china,outside,non-producer,1954.13171386719,1249.18432617188,49,yes
Scenario_D,Realistic_wo_china,qoes,4,argentina,outside,producer,4.10135173797607,19.8993377685547,4,yes
Scenario_D,Diplomatic,qxw,49,uk,inside,non-producer,-238.166610717773,-238.747100830078,49,yes
Scenario_D,Realistic_wo_china,qxw,5,ivorycoast,outside,producer,-568.64794921875,-1107.38134765625,5,yes
Scenario_D,Idealist,qxw,5,canada,inside,non-producer,117.070617675781,121.589462280273,5,yes
Scenario_D,Realistic_wo_china,qo,5,colombia,outside,producer,-160.388366699219,-1323.40771484375,5,yes
Scenario_D,Diplomatic,qo,49,malasya,outside,producer,-32.9599914550781,105.492202758789,49,yes
Scenario_D,Realistic_wo_china,qo,5,uk,inside,non-producer,-249.445709228516,-399.653015136719,5,yes
Scenario_D,Realistic_wo_china,qxw,5,madagascar,outside,non-producer,-15.5679759979248,-14.4319896697998,5,yes
Scenario_D,Idealist,qo,6,myanmar,inside,non-producer,15.285285949707,23.3412551879883,6,yes
Scenario_D,Realistic_wo_china,qo,5,myanmar,outside,non-producer,-1.62637913227081,-0.449161559343338,5,yes
Scenario_D,Idealist,qo,6,eu27,inside,non-producer,1232.3896484375,-2113.0478515625,6,yes
Scenario_D,Diplomatic,qo,49,argentina,outside,producer,-770.162963867188,79.6954193115234,49,yes
Scenario_D,Realistic_wo_china,qxw,5,colombia,inside,producer,-204.996429443359,-205.084411621094,5,yes
Scenario_D,Realistic_wo_china,qoes,4,japan,inside,non-producer,-236.28434753418,-274.887969970703,4,yes
Scenario_D,Idealist,qo,6,argentina,inside,producer,-26.9078521728516,228.32844543457,6,yes
Scenario_D,Realistic_wo_china,qxw,5,brasil,outside,producer,130.165069580078,138.714172363281,5,yes
Scenario_D,Diplomatic,qo,49,efta,inside,non-producer,111.80876159668,24.4787445068359,49,yes
Scenario_D,Diplomatic,qo,49,myanmar,outside,non-producer,8.75876331329346,3.96770763397217,49,yes
Scenario_D,Realistic_wo_china,qoes,4,peru,outside,producer,-220.526412963867,-213.169677734375,4,yes
Scenario_D,Realistic_wi_china,qo,5,venezuela,outside,non-producer,0.429691880941391,-20.247673034668,5,yes
Scenario_D,Realistic_wi_china,qo,5,paraguay,outside,producer,-55.6355438232422,-43.9887275695801,5,yes
Scenario_D,Realistic_wo_china,qoes,4,oceania,inside,non-producer,115.149383544922,133.26448059082,4,yes
Scenario_D,Diplomatic,qxw,49,restofworld,outside,non-producer,-174.742645263672,-164.652420043945,49,yes
Scenario_D,Realistic_wi_china,qo,5,canada,inside,non-producer,222.027145385742,205.458633422852,5,yes
Scenario_D,Realistic_wo_china,qo,5,malasya,outside,producer,40.1083030700684,40.4992523193359,5,yes
Scenario_D,Diplomatic,qo,49,brasil,outside,producer,2582.298828125,857.10595703125,49,yes
Scenario_D,Realistic_wi_china,qo,5,korea,inside,non-producer,-167.386428833008,-204.729721069336,5,yes
Scenario_D,Idealist,qo,6,madagascar,inside,non-producer,9.5091495513916,17.7558536529541,6,yes
Scenario_D,Realistic_wo_china,qxw,5,restofworld,outside,non-producer,-179.35237121582,-177.613220214844,5,yes
Scenario_D,Realistic_wo_china,qo,5,us,inside,non-producer,787.460083007812,574.11572265625,5,yes
Scenario_D,Realistic_wi_china,qxw,5,china,inside,non-producer,-447.814880371094,-480.878082275391,5,yes
Scenario_D,Realistic_wo_china,qxw,5,ghana,inside,producer,-136.909912109375,-125.259796142578,5,yes
Scenario_D,Diplomatic,qoes,4,angdrc,outside,producer,62.716064453125,66.9834671020508,4,yes
Scenario_D,Diplomatic,qoes,4,mozambique,outside,non-producer,-6.77214956283569,-7.7181978225708,4,yes
Scenario_D,Idealist,qxw,5,paraguay,inside,producer,-158.873596191406,-158.682830810547,5,yes
Scenario_D,Realistic_wi_china,qo,5,brasil,outside,producer,-318.36865234375,-206.633651733398,5,yes
Scenario_D,Realistic_wo_china,qoes,4,madagascar,outside,non-producer,-15.2169017791748,-13.530234336853,4,yes
Scenario_D,Idealist,qxw,5,southasia,inside,non-producer,16.2463760375977,16.0219192504883,5,yes
Scenario_D,Diplomatic,qo,49,southasia,outside,non-producer,105.480972290039,-31.3946647644043,49,yes
Scenario_D,Realistic_wi_china,qoes,5,eastasia,outside,non-producer,37.7874145507812,74.2754058837891,5,yes
Scenario_D,Realistic_wo_china,qxw,5,uk,inside,non-producer,-240.552734375,-234.230438232422,5,yes
Scenario_D,Realistic_wo_china,qxw,5,nigeria,outside,non-producer,-5.7285099029541,10.1891946792603,5,yes
Scenario_D,Diplomatic,qxw,49,argentina,inside,producer,-32.8141555786133,-25.5224609375,49,yes
Scenario_D,Diplomatic,qxw,49,ssa,outside,non-producer,-253.092590332031,-235.886047363281,49,yes
Scenario_D,Realistic_wi_china,qxw,5,bolivia,outside,producer,-24.6157913208008,-24.373556137085,5,yes
Scenario_D,Realistic_wi_china,qxw,5,angdrc,outside,producer,1.06497323513031,5.44790840148926,5,yes
Scenario_D,Realistic_wo_china,qxw,5,peru,inside,producer,-219.059020996094,-219.691040039062,5,yes
Scenario_D,Realistic_wo_china,qo,5,mozambique,outside,non-producer,-6.24106740951538,-6.12975120544434,5,yes
Scenario_D,Diplomatic,qo,49,eastasia,outside,non-producer,64.1832427978516,40.9099578857422,49,yes
Scenario_D,Diplomatic,qo,49,paraguay,outside,producer,20761.39453125,55185.671875,49,yes
Scenario_D,Diplomatic,qxw,49,canada,inside,non-producer,159.126739501953,201.791610717773,49,yes
Scenario_D,Idealist,qxw,5,brasil,inside,producer,-829.550170898438,-826.703063964844,5,yes
Scenario_D,Realistic_wi_china,qxw,5,southasia,outside,non-producer,-13.3348484039307,-10.8823728561401,5,yes
Scenario_D,Realistic_wo_china,qoes,4,eastasia,outside,non-producer,-20.2201766967773,-25.090389251709,4,yes
Scenario_D,Idealist,qo,6,india,inside,non-producer,51.2569885253906,152.33251953125,6,yes
Scenario_D,Diplomatic,qxw,49,angdrc,outside,producer,-3.73091697692871e-02,1.19288158416748,49,yes
Scenario_D,Realistic_wi_china,qxw,5,paraguay,outside,producer,-58.1057586669922,-57.627799987793,5,yes
Scenario_D,Idealist,qo,6,bolivia,outside,producer,9.76389503479004,-289.450286865234,6,yes
Scenario_D,Realistic_wi_china,qxw,5,canada,inside,non-producer,231.574157714844,253.295379638672,5,yes
Scenario_D,Idealist,qxw,5,myanmar,inside,non-producer,1.11060380935669,1.77019929885864,5,yes
Scenario_D,Diplomatic,qoes,4,myanmar,outside,non-producer,-7.47369337081909,-8.44486999511719,4,yes
Scenario_D,Realistic_wi_china,qoes,5,restofworld,outside,non-producer,-351.261535644531,-323.610900878906,5,yes
Scenario_D,Idealist,qo,6,ivorycoast,inside,producer,-831.907958984375,-560.122314453125,6,yes
Scenario_D,Diplomatic,qoes,4,ivorycoast,inside,producer,91.9038543701172,-643.482055664062,4,yes
Scenario_D,Idealist,qo,6,us,inside,non-producer,825.405456542969,-1334.96667480469,6,yes
Scenario_D,Idealist,qxw,5,india,inside,non-producer,122.462524414062,125.814674377441,5,yes
Scenario_D,Realistic_wi_china,qo,5,seasia,outside,non-producer,-442.542541503906,-429.241149902344,5,yes
Scenario_D,Realistic_wo_china,qoes,4,angdrc,outside,producer,0.729136765003204,9.85319232940674,4,yes
Scenario_D,Diplomatic,qoes,4,us,inside,non-producer,-1259.07336425781,-1271.17358398438,4,yes
Scenario_D,Realistic_wi_china,qxw,5,venezuela,outside,non-producer,-0.485955148935318,-1.39921438694,5,yes
Scenario_D,Realistic_wi_china,qo,5,malasya,outside,producer,37.6508293151855,38.1605911254883,5,yes
Scenario_D,Idealist,qxw,5,ghana,inside,producer,-133.262512207031,-131.634353637695,5,yes
Scenario_D,Idealist,qo,6,seasia,inside,non-producer,-419.173522949219,-282.239807128906,6,yes
Scenario_D,Realistic_wo_china,qo,5,angdrc,outside,producer,1.50645530223846,-8.00497055053711,5,yes
Scenario_D,Diplomatic,qo,49,angdrc,outside,producer,47.1736831665039,49.7709693908691,49,yes
Scenario_D,Realistic_wi_china,qoes,5,brasil,inside,producer,3579.10205078125,4019.85180664062,5,yes
Scenario_D,Realistic_wo_china,qo,5,japan,inside,non-producer,-191.618896484375,-275.605438232422,5,yes
Scenario_D,Diplomatic,qxw,49,russia,outside,non-producer,-2.8245484828949,2.50136804580688,49,yes
Scenario_D,Realistic_wi_china,qoes,5,indonesia,outside,producer,-18.1718597412109,14.3103466033936,5,yes
Scenario_D,Diplomatic,qoes,4,canada,inside,non-producer,-315.157135009766,-327.7783203125,4,yes
Scenario_D,Realistic_wi_china,qxw,5,india,outside,non-producer,-140.18212890625,-80.9719314575195,5,yes
Scenario_D,Realistic_wi_china,qoes,5,argentina,outside,producer,-437.574371337891,-358.98974609375,5,yes
Scenario_D,Realistic_wi_china,qxw,5,efta,inside,non-producer,-101.12752532959,-89.2477416992188,5,yes
Scenario_D,Realistic_wi_china,qxw,5,mexico,inside,non-producer,130.38703918457,134.890426635742,5,yes
Scenario_D,Realistic_wi_china,qxw,5,ivorycoast,outside,producer,-591.706298828125,-1105.99011230469,5,yes
Scenario_D,Realistic_wo_china,qoes,4,latinamer,outside,non-producer,-772.427185058594,-727.873596191406,4,yes
Scenario_D,Realistic_wo_china,qxw,5,malasya,outside,producer,51.0323448181152,60.4383277893066,5,yes
Scenario_D,Realistic_wo_china,qo,5,indonesia,outside,producer,47.9133453369141,48.7431716918945,5,yes
Scenario_D,Realistic_wo_china,qoes,4,indonesia,outside,producer,35.6438484191895,63.2495079040527,4,yes
Scenario_D,Realistic_wi_china,qoes,5,us,inside,non-producer,-730.659912109375,-3176.23266601562,5,yes
Scenario_D,Realistic_wo_china,qoes,4,ivorycoast,inside,producer,223.46354675293,-556.801025390625,4,yes
Scenario_D,Realistic_wi_china,qxw,5,seasia,outside,non-producer,-432.866119384766,-406.330627441406,5,yes
Scenario_D,Diplomatic,qxw,49,peru,inside,producer,-217.356292724609,-217.707916259766,49,yes
Scenario_D,Diplomatic,qo,49,uk,inside,non-producer,1.63755798339844,-121.72811126709,49,yes
Scenario_D,Idealist,qo,6,malasya,inside,producer,-396.268157958984,-595.968322753906,6,yes
Scenario_D,Realistic_wo_china,qo,5,newzealand,inside,non-producer,43.3562812805176,56.7155570983887,5,yes
Scenario_D,Realistic_wi_china,qxw,5,malasya,outside,producer,48.248664855957,57.1295852661133,5,yes
Scenario_D,Diplomatic,qo,49,mena,outside,non-producer,1584.90441894531,587.089599609375,49,yes
Scenario_D,Diplomatic,qoes,4,russia,outside,non-producer,483.306823730469,454.612457275391,4,yes
Scenario_D,Idealist,qxw,5,korea,inside,non-producer,-36.6377410888672,-38.3485488891602,5,yes
Scenario_D,Diplomatic,qoes,4,venezuela,outside,non-producer,236.452606201172,226.272583007812,4,yes
Scenario_D,Realistic_wo_china,qoes,4,mozambique,outside,non-producer,-5.37520313262939,-6.53243494033813,4,yes
Scenario_D,Realistic_wo_china,qo,5,mexico,inside,non-producer,173.312103271484,173.927719116211,5,yes
Scenario_D,Idealist,qxw,5,japan,inside,non-producer,-56.3842353820801,-57.3842086791992,5,yes
Scenario_D,Realistic_wi_china,qxw,5,restofworld,outside,non-producer,-228.753204345703,-227.473175048828,5,yes
Scenario_D,Diplomatic,qxw,49,ghana,inside,producer,-137.013580322266,-136.880676269531,49,yes
Scenario_D,Realistic_wi_china,qxw,5,brasil,outside,producer,-307.486419677734,-300.004272460938,5,yes
Scenario_D,Diplomatic,qoes,4,eu27,inside,non-producer,1262.87109375,1329.51281738281,4,yes
Scenario_D,Diplomatic,qxw,49,latinamer,outside,non-producer,-703.201110839844,-699.45556640625,49,yes
Scenario_D,Diplomatic,qxw,49,china,outside,non-producer,-153.538650512695,-105.80534362793,49,yes
Scenario_D,Realistic_wi_china,qo,5,mena,outside,non-producer,-218.465774536133,-394.518127441406,5,yes
Scenario_D,Idealist,qo,6,efta,inside,non-producer,16.2215576171875,103.001029968262,6,yes
Scenario_D,Realistic_wi_china,qxw,5,newzealand,inside,non-producer,51.7174682617188,53.8026275634766,5,yes
Scenario_D,Diplomatic,qxw,49,madagascar,outside,non-producer,-15.4993476867676,-14.787015914917,49,yes
Scenario_D,Idealist,qo,6,mexico,inside,non-producer,134.401229858398,258.378112792969,6,yes
Scenario_D,Realistic_wo_china,qxw,5,japan,inside,non-producer,-188.310241699219,-204.828140258789,5,yes
Scenario_D,Idealist,qxw,5,indonesia,inside,producer,12.132908821106,12.9015312194824,5,yes
Scenario_D,Diplomatic,qo,49,seasia,outside,non-producer,55.1569213867188,-379.536804199219,49,yes
Scenario_D,Diplomatic,qo,49,mexico,inside,non-producer,531.295227050781,226.99592590332,49,yes
Scenario_D,Idealist,qo,6,japan,inside,non-producer,-20.2058601379395,-285.433013916016,6,yes
Scenario_D,Realistic_wo_china,qoes,4,paraguay,outside,producer,-59.2817153930664,-56.1268768310547,4,yes
Scenario_D,Idealist,qo,6,latinamer,inside,non-producer,313.648345947266,559.048950195312,6,yes
Scenario_D,Diplomatic,qxw,49,oceania,inside,non-producer,124.287155151367,138.491180419922,49,yes
Scenario_D,Realistic_wi_china,qoes,5,ivorycoast,inside,producer,103.50170135498,91.3428268432617,5,yes
Scenario_D,Realistic_wi_china,qxw,5,mozambique,outside,non-producer,-9.91329956054688,-10.3929538726807,5,yes
Scenario_D,Realistic_wi_china,qoes,5,nigeria,outside,non-producer,39.6437759399414,53.333797454834,5,yes
Scenario_D,Realistic_wi_china,qo,5,ssa,outside,non-producer,-332.508026123047,-327.353820800781,5,yes
Scenario_D,Diplomatic,qo,49,indonesia,outside,producer,-71.2474517822266,155.153259277344,49,yes
Scenario_D,Realistic_wo_china,qo,5,latinamer,outside,non-producer,-713.661804199219,-653.809814453125,5,yes
Scenario_D,Realistic_wi_china,qxw,5,japan,inside,non-producer,-183.260299682617,-198.255310058594,5,yes
Scenario_D,Idealist,qo,6,korea,inside,non-producer,-80.2815093994141,-282.567565917969,6,yes
Scenario_D,Realistic_wi_china,qo,5,us,inside,non-producer,1254.845703125,1036.26257324219,5,yes
Scenario_D,Realistic_wo_china,qxw,5,efta,inside,non-producer,-102.869812011719,-90.7140731811523,5,yes
Scenario_D,Diplomatic,qxw,49,uruguay,inside,non-producer,22.4721717834473,40.9064979553223,49,yes
Scenario_D,Diplomatic,qxw,49,southasia,outside,non-producer,-19.9373817443848,-14.2370452880859,49,yes
Scenario_D,Diplomatic,qoes,4,uruguay,inside,non-producer,-116.388580322266,-112.697975158691,4,yes
Scenario_D,Idealist,qo,6,ssa,outside,non-producer,-436.710144042969,-563.14990234375,6,yes
Scenario_D,Realistic_wo_china,qxw,5,bolivia,outside,producer,-25.1581535339355,-24.9073028564453,5,yes
Scenario_D,Realistic_wo_china,qoes,4,mena,outside,non-producer,-115.886322021484,-118.754928588867,4,yes
Scenario_D,Diplomatic,qoes,4,efta,inside,non-producer,27.0599937438965,24.122688293457,4,yes
Scenario_D,Idealist,qxw,5,eastasia,inside,non-producer,2.91249680519104,-26.4474563598633,5,yes
Scenario_D,Diplomatic,qxw,49,mozambique,outside,non-producer,-6.29413509368896,-5.24545860290527,49,yes
Scenario_D,Realistic_wi_china,qo,5,oceania,inside,non-producer,163.894577026367,173.248809814453,5,yes
Scenario_D,Idealist,qxw,5,colombia,inside,producer,-212.248138427734,-212.371963500977,5,yes
Scenario_D,Realistic_wo_china,qo,5,bolivia,outside,producer,-21.6682071685791,-11.2470550537109,5,yes
Scenario_D,Idealist,qxw,5,peru,inside,producer,-222.646240234375,-222.749359130859,5,yes
Scenario_D,Realistic_wi_china,qoes,5,venezuela,outside,non-producer,171.965576171875,180.447616577148,5,yes
Scenario_D,Diplomatic,qoes,4,colombia,inside,producer,-6.71075820922852,-18.1229457855225,4,yes
Scenario_D,Realistic_wo_china,qxw,5,argentina,outside,producer,50.8109359741211,55.5969924926758,5,yes
Scenario_D,Diplomatic,qo,49,restofworld,outside,non-producer,-115.812347412109,-19.9557342529297,49,yes
Scenario_D,Realistic_wi_china,qo,5,restofworld,outside,non-producer,-231.635803222656,-223.498870849609,5,yes
Scenario_D,Realistic_wo_china,qo,5,peru,outside,producer,-216.120910644531,-1716.23815917969,5,yes
Scenario_D,Realistic_wi_china,qoes,5,efta,inside,non-producer,-14.7516422271729,-20.5366535186768,5,yes
Scenario_D,Realistic_wo_china,qo,5,restofworld,outside,non-producer,-182.352233886719,-174.032257080078,5,yes
Scenario_D,Realistic_wo_china,qxw,5,china,outside,non-producer,-139.063751220703,-185.95671081543,5,yes
Scenario_D,Diplomatic,qo,49,india,outside,non-producer,-262.606994628906,-144.775756835938,49,yes
Scenario_D,Idealist,qxw,5,mozambique,inside,non-producer,-0.196502029895782,-0.232763677835464,5,yes
Scenario_D,Realistic_wo_china,qo,5,china,outside,non-producer,-121.538970947266,-368.338317871094,5,yes
Scenario_D,Diplomatic,qxw,49,colombia,inside,producer,-204.809722900391,-206.421630859375,49,yes
